case,level,agl_median_m,agl_min_m,agl_max_m,speed_mean,speed_p95,speed_max,w_abs_p99,w_abs_max,w_grid_abs_p99,w_grid_abs_max
v5_auto4_n70_top12_s26,0,7.29052734375,6.7490234375,7.80078125,1.6063669919967651,3.2113475799560547,7.192575454711914,1.2035268545150757,2.7604873180389404,0.07070042192935944,0.2318863421678543
v5_auto4_n70_top12_s26,1,27.9478759765625,24.552978515625,31.14666748046875,1.7573089599609375,3.7736895084381104,8.453116416931152,1.310628890991211,3.1610889434814453,0.18046219646930695,0.6648103594779968
v5_auto4_n70_top12_s26,2,58.7467041015625,49.336669921875,67.61224365234375,1.7682135105133057,4.017261505126953,8.938763618469238,1.3065589666366577,3.2194299697875977,0.31871023774147034,1.1491403579711914
v5_auto4_n70_top12_s26,3,96.711181640625,78.047119140625,114.29156494140625,1.7624115943908691,4.153779029846191,9.314361572265625,1.2537055015563965,3.1493849754333496,0.46808716654777527,1.6167865991592407
v5_auto4_n70_top12_s26,4,140.5892333984375,109.40234375,169.955810546875,1.774066686630249,4.251791954040527,9.7022123336792,1.1843037605285645,3.0016613006591797,0.6145545840263367,2.025822162628174
v5_auto4_n70_top12_s26,5,189.617431640625,142.66259765625,233.814453125,1.7985880374908447,4.323964595794678,9.81716251373291,1.1231040954589844,2.8332581520080566,0.7624236345291138,2.3570573329925537
v5_auto4_n70_top12_s26,6,243.273681640625,177.374267578125,305.27142333984375,1.823099970817566,4.342841625213623,9.822196006774902,1.0686841011047363,2.6710917949676514,0.9086424708366394,2.6430904865264893
v5_auto4_n70_top12_s26,7,301.176513671875,213.268310546875,383.83062744140625,1.8661096096038818,4.348951816558838,9.608060836791992,1.0259902477264404,2.554070472717285,1.0479390621185303,2.8719162940979004
v5_auto4_n70_top12_s26,8,363.01123046875,250.203369140625,469.0516357421875,1.9281810522079468,4.345923900604248,9.290677070617676,1.0019134283065796,2.4560840129852295,1.1706079244613647,3.0341882705688477
v5_auto4_n70_top12_s26,9,428.5953369140625,288.141845703125,560.5252685546875,2.0031256675720215,4.37968111038208,8.870182037353516,0.9965207576751709,2.3595328330993652,1.279573678970337,3.114763021469116
v5_auto4_n70_top12_s26,10,497.7529296875,327.126220703125,657.8609619140625,2.0842995643615723,4.445669174194336,8.414094924926758,0.994637668132782,2.4633259773254395,1.3786312341690063,3.3767764568328857
v5_auto4_n70_top12_s26,11,570.3388671875,367.262451171875,760.6781005859375,2.1713693141937256,4.544889450073242,7.958003520965576,0.9964002370834351,2.5302481651306152,1.4625632762908936,3.7240984439849854
v5_auto4_n70_top12_s26,12,646.2044677734375,408.712158203125,868.6038818359375,2.2701401710510254,4.642738342285156,7.544961452484131,0.9962736368179321,2.5656931400299072,1.5256677865982056,4.0414323806762695
v5_auto4_n70_top12_s26,13,725.31884765625,451.683349609375,981.2720947265625,2.3866183757781982,4.728063106536865,7.6021623611450195,0.9829863905906677,2.6047725677490234,1.5699059963226318,4.346479892730713
v5_auto4_n70_top12_s26,14,807.58544921875,496.4140625,1098.3223876953125,2.520782947540283,4.79177188873291,7.733572006225586,0.9532939791679382,2.782773494720459,1.5927684307098389,4.631543159484863
v5_auto4_n70_top12_s26,15,892.8680419921875,543.1728515625,1219.404296875,2.674443483352661,4.845645427703857,7.903098106384277,0.9188064336776733,2.955806016921997,1.5918999910354614,4.88082218170166
v5_auto4_n70_top12_s26,16,981.3426513671875,592.242919921875,1344.1802978515625,2.83935546875,4.941281795501709,8.034116744995117,0.8811322450637817,3.1233632564544678,1.5738152265548706,5.10015869140625
v5_auto4_n70_top12_s26,17,1072.8939208984375,643.921875,1472.3250732421875,3.010760545730591,5.096004009246826,8.188955307006836,0.8373008966445923,3.277411699295044,1.5413609743118286,5.28067684173584
v5_auto4_n70_top12_s26,18,1167.412353515625,698.510009765625,1603.5323486328125,3.1848654747009277,5.334169387817383,8.31337833404541,0.7917012572288513,3.4300432205200195,1.502318024635315,5.430291175842285
v5_auto4_n70_top12_s26,19,1265.036865234375,756.30712890625,1737.5152587890625,3.359755039215088,5.61665678024292,8.444769859313965,0.7432747483253479,3.567368268966675,1.4552183151245117,5.544240474700928
v5_auto4_n70_top12_s26,20,1365.6884765625,817.603759765625,1874.0106201171875,3.534273386001587,5.918893337249756,8.530874252319336,0.6996848583221436,3.6936140060424805,1.4100534915924072,5.6639180183410645
v5_auto4_n70_top12_s26,21,1469.5189208984375,882.6787109375,2012.7825927734375,3.7162933349609375,6.240927219390869,8.655295372009277,0.6541282534599304,3.815727472305298,1.3609259128570557,5.767025947570801
v5_auto4_n70_top12_s26,22,1576.2479248046875,951.794189453125,2153.6239013671875,3.901017427444458,6.563947677612305,8.78252124786377,0.602294921875,3.9248619079589844,1.3016753196716309,5.839863300323486
v5_auto4_n70_top12_s26,23,1686.3118896484375,1025.1904296875,2296.3572998046875,4.079653263092041,6.883971691131592,8.916826248168945,0.5514421463012695,4.0212554931640625,1.2431528568267822,5.886574745178223
v5_auto4_n70_top12_s26,24,1799.455810546875,1103.084716796875,2440.8363037109375,4.246649742126465,7.1747236251831055,9.073456764221191,0.510736346244812,4.107504844665527,1.1727015972137451,5.915397644042969
v5_auto4_n70_top12_s26,25,1915.41162109375,1185.66845703125,2586.9488525390625,4.388095378875732,7.4186272621154785,9.15319538116455,0.4862229824066162,4.186689376831055,1.0973503589630127,5.928581714630127
v5_auto4_n70_top12_s26,26,2034.903564453125,1273.106689453125,2734.6126708984375,4.486006259918213,7.621397018432617,9.15329647064209,0.46627140045166016,4.258852005004883,1.0131042003631592,5.927946090698242
v5_auto4_n70_top12_s26,27,2157.9820556640625,1365.535888671875,2883.7806396484375,4.523062229156494,7.734630107879639,9.06103229522705,0.43716946244239807,4.3179707527160645,0.9208298921585083,5.901552677154541
v5_auto4_n70_top12_s26,28,2284.5948486328125,1463.064697265625,3034.4322509765625,4.484455108642578,7.682334899902344,8.97529411315918,0.40989023447036743,4.3511481285095215,0.8317636251449585,5.82957649230957
v5_auto4_n70_top12_s26,29,2414.416748046875,1565.775634765625,3186.5784912109375,4.408890247344971,7.51270055770874,8.771953582763672,0.39731231331825256,4.4235663414001465,0.7442275285720825,5.738498210906982
v5_auto4_n70_top12_s26,30,2547.302734375,1673.725830078125,3340.2562255859375,4.3247880935668945,7.290572643280029,8.434187889099121,0.39506322145462036,4.496359825134277,0.6602208614349365,5.738161563873291
v5_auto4_n70_top12_s26,31,2684.02783203125,1786.947021484375,3495.5267333984375,4.24830436706543,6.965790271759033,8.036049842834473,0.3869415521621704,4.5110273361206055,0.5908817052841187,5.679025173187256
v5_auto4_n70_top12_s26,32,2824.227294921875,1905.451416015625,3652.4735107421875,4.150721073150635,6.6211676597595215,7.5159783363342285,0.3736830949783325,4.493510723114014,0.5368562936782837,5.578630447387695
v5_auto4_n70_top12_s26,33,2967.93994140625,2029.229736328125,3811.63671875,4.004802227020264,6.285379886627197,7.068483829498291,0.3562431335449219,4.419369220733643,0.49330687522888184,5.369626998901367
v5_auto4_n70_top12_s26,34,3115.141357421875,2158.257568359375,3973.61865234375,3.865304470062256,5.786555290222168,6.627566814422607,0.3375178575515747,4.267167568206787,0.4518013298511505,5.0766730308532715
v5_auto4_n70_top12_s26,35,3266.20849609375,2292.495849609375,4137.703125,3.790159225463867,5.436438083648682,6.10846471786499,0.3101719617843628,4.032193660736084,0.40870198607444763,4.7283148765563965
v5_auto4_n70_top12_s26,36,3420.2200927734375,2431.891845703125,4304.01708984375,3.782323122024536,5.739170074462891,6.652665615081787,0.28460222482681274,3.720898151397705,0.37605422735214233,4.584690570831299
v5_auto4_n70_top12_s26,37,3578.5321044921875,2576.387939453125,4472.6953125,3.8607418537139893,6.700511455535889,7.578711986541748,0.2789263129234314,3.9527599811553955,0.3629559576511383,5.042205810546875
v5_auto4_n70_top12_s26,38,3740.4267578125,2725.915283203125,4643.87353515625,4.016329765319824,7.453910827636719,8.309422492980957,0.27760598063468933,4.367890357971191,0.36047065258026123,5.515897274017334
v5_auto4_n70_top12_s26,39,3905.9447021484375,2880.29541015625,4817.68603515625,4.147369384765625,7.71263313293457,8.37004566192627,0.27281415462493896,4.79725456237793,0.36199891567230225,5.99692964553833
v5_auto4_n70_top12_s26,40,4075.2027587890625,3039.52099609375,4994.2666015625,4.300925254821777,7.962198257446289,8.956180572509766,0.2789507508277893,5.220477104187012,0.3556029498577118,6.445136070251465
v5_auto4_n70_top12_s26,41,4248.8824462890625,3203.55224609375,5173.74169921875,4.550507545471191,8.791766166687012,10.14374828338623,0.27702653408050537,5.609147548675537,0.355156272649765,6.834005355834961
v5_auto4_n70_top12_s26,42,4425.66748046875,3372.31396484375,5356.2314453125,4.931439399719238,9.660836219787598,11.0912504196167,0.27296140789985657,5.948850631713867,0.3398352265357971,7.158792972564697
v5_auto4_n70_top12_s26,43,4606.546630859375,3545.7275390625,5541.845703125,5.309999465942383,10.345603942871094,11.166035652160645,0.27158790826797485,6.219383239746094,0.33653149008750916,7.379764556884766
v5_auto4_n70_top12_s26,44,4791.378662109375,3723.72021484375,5730.68505859375,5.462919235229492,10.255463600158691,10.884191513061523,0.2776545584201813,6.385194301605225,0.34673577547073364,7.457049369812012
v5_auto4_n70_top12_s26,45,4980.38330078125,3906.21533203125,5922.8369140625,5.346599578857422,9.875514030456543,10.5392427444458,0.30650657415390015,6.408907413482666,0.37233832478523254,7.348844051361084
v5_auto4_n70_top12_s26,46,5172.9036865234375,4093.138671875,6118.37548828125,5.126406192779541,9.352614402770996,10.47620677947998,0.3305085599422455,6.25360631942749,0.39323198795318604,7.018497943878174
v5_auto4_n70_top12_s26,47,5368.970458984375,4284.41650390625,6317.36328125,4.8989362716674805,8.797127723693848,10.30909252166748,0.3491802215576172,5.910441875457764,0.4052138030529022,6.489307403564453
v5_auto4_n70_top12_s26,48,5569.452392578125,4479.9716796875,6519.84375,4.73967981338501,8.675153732299805,9.714422225952148,0.34993651509284973,5.394832611083984,0.3944615423679352,5.779160499572754
v5_auto4_n70_top12_s26,49,5773.54052734375,4679.72509765625,6725.84716796875,4.579347133636475,8.67767333984375,9.515006065368652,0.35205569863319397,4.764062404632568,0.404034823179245,5.003018379211426
v5_auto4_n70_top12_s26,50,5982.0244140625,4883.5947265625,6935.384765625,4.458596706390381,8.421131134033203,9.428223609924316,0.3615362346172333,4.093860149383545,0.41534218192100525,4.2201361656188965
v5_auto4_n70_top12_s26,51,6193.1483154296875,5091.4951171875,7148.45556640625,4.420977592468262,7.8938469886779785,9.716984748840332,0.3785001337528229,3.4516379833221436,0.43220338225364685,3.522933006286621
v5_auto4_n70_top12_s26,52,6408.287841796875,5303.32958984375,7365.0341796875,4.448287010192871,7.502793312072754,10.010567665100098,0.39235255122184753,2.891038417816162,0.4436045289039612,2.9374988079071045
v5_auto4_n70_top12_s26,53,6627.404052734375,5518.9912109375,7585.076171875,4.478797912597656,7.565508842468262,10.09243392944336,0.4055032730102539,2.3902552127838135,0.4673630893230438,2.399637222290039
v5_auto4_n70_top12_s26,54,6849.2523193359375,5738.36279296875,7808.51708984375,4.4709978103637695,7.71779727935791,9.756096839904785,0.4272192418575287,2.0347580909729004,0.4849773049354553,2.2675867080688477
v5_auto4_n70_top12_s26,55,7075.1204833984375,5961.31201171875,8035.26708984375,4.518771171569824,7.512009143829346,9.358368873596191,0.43988293409347534,2.0323870182037354,0.49825769662857056,2.2398324012756348
v5_auto4_n70_top12_s26,56,7304.716064453125,6187.68798828125,8265.21728515625,4.431184768676758,7.49265193939209,9.739398002624512,0.46087682247161865,2.017089605331421,0.518543004989624,2.1620969772338867
v5_auto4_n70_top12_s26,57,7536.7498779296875,6417.31298828125,8498.21923828125,4.499049663543701,7.7974958419799805,10.214781761169434,0.4710775315761566,1.8193442821502686,0.5171764492988586,1.8107893466949463
v5_auto4_n70_top12_s26,58,7772.079833984375,6649.98388671875,8734.09814453125,4.894564628601074,8.644110679626465,10.398911476135254,0.4547649621963501,1.4290270805358887,0.4787132441997528,1.2980009317398071
v5_auto4_n70_top12_s26,59,8010.17724609375,6885.46240234375,8972.63916015625,5.652222156524658,8.90842056274414,11.33202075958252,0.41070419549942017,0.9773162007331848,0.42274603247642517,0.8253929615020752
v5_auto4_n70_top12_s26,60,8250.79638671875,7123.46630859375,9213.57958984375,6.3171186447143555,9.399794578552246,11.243635177612305,0.3703897297382355,0.6132333874702454,0.38726377487182617,0.6945596933364868
v5_auto4_n70_top12_s26,61,8493.505737304688,7363.64990234375,9456.59033203125,6.811893939971924,9.656559944152832,11.636810302734375,0.34837010502815247,0.6530391573905945,0.3776123821735382,0.7045833468437195
v5_auto4_n70_top12_s26,62,8737.805541992188,7605.60498046875,9701.27783203125,7.176758289337158,9.992749214172363,12.686360359191895,0.34044864773750305,0.6219291090965271,0.3746351897716522,0.6230936050415039
v5_auto4_n70_top12_s26,63,8983.411987304688,7848.81884765625,9947.14111328125,7.398478031158447,10.214545249938965,13.262717247009277,0.3221990168094635,0.5524336099624634,0.3295789062976837,0.5558179616928101
v5_auto4_n70_top12_s26,64,9229.511596679688,8092.63916015625,10193.53955078125,7.856907367706299,10.520687103271484,12.518681526184082,0.2771949768066406,0.48856598138809204,0.284771591424942,0.4854704737663269
v5_auto4_n70_top12_s26,65,9474.30908203125,8336.20751953125,10439.62255859375,8.53866958618164,11.141560554504395,14.619688987731934,0.23178008198738098,0.4281362295150757,0.2314620465040207,0.44294407963752747
v5_auto4_n70_top12_s26,66,9718.433349609375,8578.32275390625,10684.19189453125,9.116911888122559,12.244359016418457,15.299967765808105,0.18235474824905396,0.38136395812034607,0.1845487803220749,0.4109594225883484
v5_auto4_n70_top12_s26,67,9959.488525390625,8817.16162109375,10925.42138671875,9.437192916870117,13.038100242614746,14.746034622192383,0.1573692411184311,0.3939425051212311,0.16229450702667236,0.4295597970485687
v5_auto4_n70_top12_s26,68,10193.361450195312,9049.42626953125,11159.99755859375,9.861814498901367,13.745264053344727,15.777421951293945,0.11241631954908371,0.4148247241973877,0.09107396751642227,0.4593658149242401
v5_auto4_n70_top12_s26,69,10409.691040039062,9264.31005859375,11377.01904296875,9.579961776733398,13.457428932189941,15.361729621887207,0.05869961157441139,0.42590147256851196,0.052710168063640594,0.42490360140800476
s0_auto1_n60_top12_s11,0,9.86376953125,9.7587890625,9.9522705078125,1.602324366569519,3.2003836631774902,7.121650218963623,1.2008273601531982,2.7409212589263916,0.09153071790933609,0.29605191946029663
s0_auto1_n60_top12_s11,1,32.3175048828125,31.7919921875,32.76116943359375,1.762222409248352,3.79738187789917,8.411627769470215,1.3129955530166626,3.1860384941101074,0.18500003218650818,0.6653848886489868
s0_auto1_n60_top12_s11,2,60.404052734375,59.173095703125,61.443115234375,1.7671478986740112,3.995711326599121,8.872611999511719,1.304764986038208,3.2410340309143066,0.2982120215892792,1.0644404888153076
s0_auto1_n60_top12_s11,3,94.087890625,91.835693359375,95.98919677734375,1.7648277282714844,4.132326602935791,9.18416690826416,1.2665200233459473,3.1931138038635254,0.41929563879966736,1.4675058126449585
s0_auto1_n60_top12_s11,4,133.32958984375,129.70556640625,136.3892822265625,1.779166340827942,4.246645927429199,9.543227195739746,1.207144856452942,3.0686986446380615,0.5459907650947571,1.8413810729980469
s0_auto1_n60_top12_s11,5,178.0882568359375,172.706298828125,182.632080078125,1.8033647537231445,4.333491802215576,9.742960929870605,1.147355079650879,2.9148054122924805,0.6697041988372803,2.1497230529785156
s0_auto1_n60_top12_s11,6,228.325439453125,220.765380859375,234.707763671875,1.8281292915344238,4.356630802154541,9.818868637084961,1.0906896591186523,2.756636142730713,0.795911431312561,2.4349446296691895
s0_auto1_n60_top12_s11,7,284.003662109375,273.813232421875,292.6065673828125,1.8725007772445679,4.389488220214844,9.781659126281738,1.0455721616744995,2.6210243701934814,0.9172660112380981,2.6998982429504395
s0_auto1_n60_top12_s11,8,345.087646484375,331.783203125,356.3197021484375,1.933722734451294,4.412085056304932,9.63630199432373,1.016422986984253,2.526546001434326,1.039726734161377,2.9190115928649902
s0_auto1_n60_top12_s11,9,411.5430908203125,394.60986328125,425.83856201171875,2.009706497192383,4.46457052230835,9.385072708129883,1.0120165348052979,2.411809206008911,1.154887318611145,3.069183349609375
s0_auto1_n60_top12_s11,10,483.3382568359375,462.23388671875,501.15521240234375,2.097501039505005,4.546830177307129,9.015098571777344,1.013466715812683,2.2902939319610596,1.2575615644454956,3.1334474086761475
s0_auto1_n60_top12_s11,11,560.44287109375,534.59716796875,582.2625732421875,2.1953461170196533,4.649108409881592,8.609950065612793,1.0162127017974854,2.3792872428894043,1.3507261276245117,3.1156678199768066
s0_auto1_n60_top12_s11,12,642.82763671875,611.6435546875,669.1539306640625,2.299078941345215,4.758187294006348,8.198710441589355,1.010108232498169,2.5674519538879395,1.436201810836792,3.3702287673950195
s0_auto1_n60_top12_s11,13,730.466552734375,693.323486328125,761.82373046875,2.4140570163726807,4.8618927001953125,8.24460220336914,0.980521559715271,2.776063919067383,1.516672134399414,3.6689369678497314
s0_auto1_n60_top12_s11,14,823.333984375,779.58740234375,860.2659912109375,2.547701835632324,4.97019624710083,8.448134422302246,0.9396755695343018,2.9760148525238037,1.5938040018081665,3.9535324573516846
s0_auto1_n60_top12_s11,15,921.406982421875,870.390625,964.4764404296875,2.693622350692749,5.121095180511475,8.576702117919922,0.8871917724609375,3.173628330230713,1.6792463064193726,4.216162204742432
s0_auto1_n60_top12_s11,16,1024.66455078125,965.691650390625,1074.4510498046875,2.8673949241638184,5.357426643371582,8.677300453186035,0.8232181072235107,3.3660457134246826,1.7924275398254395,4.456204414367676
s0_auto1_n60_top12_s11,17,1133.0869140625,1065.45166015625,1190.186279296875,3.061791181564331,5.6598992347717285,8.719337463378906,0.7505341172218323,3.5369255542755127,1.9181722402572632,4.691076755523682
s0_auto1_n60_top12_s11,18,1246.65625,1169.635498046875,1311.679443359375,3.268397808074951,6.0075860023498535,8.790656089782715,0.6926142573356628,3.6947150230407715,2.0555591583251953,4.916372776031494
s0_auto1_n60_top12_s11,19,1365.358154296875,1278.212890625,1438.9288330078125,3.478590488433838,6.349990367889404,8.903499603271484,0.6526058912277222,3.8371667861938477,2.2021753787994385,5.105990409851074
s0_auto1_n60_top12_s11,20,1489.178955078125,1391.156005859375,1571.932861328125,3.6807799339294434,6.663219928741455,9.054180145263672,0.616399884223938,3.959803581237793,2.3724310398101807,5.262398719787598
s0_auto1_n60_top12_s11,21,1618.107421875,1508.43994140625,1710.69140625,3.8626444339752197,6.933583736419678,9.148469924926758,0.5823474526405334,4.065617561340332,2.529993772506714,5.391061782836914
s0_auto1_n60_top12_s11,22,1752.1337890625,1630.0458984375,1855.204345703125,4.020694732666016,7.149764537811279,9.144341468811035,0.5312350988388062,4.163834571838379,2.6721653938293457,5.491154193878174
s0_auto1_n60_top12_s11,23,1891.251953125,1755.95556640625,2005.47265625,4.1479339599609375,7.273684501647949,8.99346923828125,0.4913042485713959,4.250848293304443,2.7937521934509277,5.550900936126709
s0_auto1_n60_top12_s11,24,2035.456298828125,1886.15771484375,2161.498291015625,4.238903522491455,7.321253776550293,8.957883834838867,0.4749755561351776,4.308524131774902,2.879563331604004,5.540932655334473
s0_auto1_n60_top12_s11,25,2184.74462890625,2020.6435546875,2323.28369140625,4.295512676239014,7.354246139526367,8.960948944091797,0.44231995940208435,4.35466194152832,2.9234917163848877,5.457369804382324
s0_auto1_n60_top12_s11,26,2339.11572265625,2159.40673828125,2490.83154296875,4.32196569442749,7.369842529296875,8.9088773727417,0.42378702759742737,4.42492151260376,2.9105398654937744,5.400008201599121
s0_auto1_n60_top12_s11,27,2498.5712890625,2302.4453125,2664.14599609375,4.315421104431152,7.332771301269531,8.822657585144043,0.4067974388599396,4.414669036865234,2.8314313888549805,5.410125732421875
s0_auto1_n60_top12_s11,28,2663.11474609375,2449.76318359375,2843.232421875,4.254054546356201,7.257855415344238,8.816625595092773,0.39726245403289795,4.410070419311523,2.6982619762420654,5.640923976898193
s0_auto1_n60_top12_s11,29,2832.7509765625,2601.36328125,3028.0947265625,4.145144939422607,7.04176139831543,8.761305809020996,0.38895726203918457,4.4632768630981445,2.502094030380249,5.76456356048584
s0_auto1_n60_top12_s11,30,3007.4873046875,2757.25537109375,3218.73974609375,4.028541564941406,6.699606895446777,8.364290237426758,0.3706234395503998,4.44447660446167,2.2884891033172607,5.874320030212402
s0_auto1_n60_top12_s11,31,3187.3330078125,2917.45263671875,3415.174072265625,3.949937582015991,6.447256565093994,8.14649772644043,0.34674426913261414,4.267336845397949,2.1368155479431152,5.858936786651611
s0_auto1_n60_top12_s11,32,3372.29931640625,3081.96875,3617.40478515625,3.926241874694824,6.3623785972595215,8.989119529724121,0.31973007321357727,3.9981496334075928,2.08978009223938,5.61287260055542
s0_auto1_n60_top12_s11,33,3562.3974609375,3250.8212890625,3825.43896484375,3.9560775756835938,6.6378889083862305,9.766036033630371,0.29753705859184265,4.199900150299072,2.160052537918091,5.3031005859375
s0_auto1_n60_top12_s11,34,3757.6416015625,3424.03076171875,4039.28564453125,4.0531325340271,7.376001358032227,10.755922317504883,0.28416281938552856,4.703271389007568,2.2983224391937256,5.89521598815918
s0_auto1_n60_top12_s11,35,3958.04638671875,3601.619140625,4258.95263671875,4.22831392288208,7.842494010925293,11.045989036560059,0.27732181549072266,5.196660041809082,2.414818525314331,6.446743965148926
s0_auto1_n60_top12_s11,36,4163.62890625,3783.61083984375,4484.45068359375,4.4871039390563965,8.52570915222168,11.248132705688477,0.2791847288608551,5.644320964813232,2.490199089050293,6.92910623550415
s0_auto1_n60_top12_s11,37,4374.404296875,3970.0322265625,4715.78662109375,4.7929792404174805,9.602232933044434,11.047389030456543,0.2988557517528534,6.024749755859375,2.589545965194702,7.314937591552734
s0_auto1_n60_top12_s11,38,4590.39111328125,4160.90869140625,4952.97216796875,5.068846225738525,9.995524406433105,11.01235580444336,0.3005114495754242,6.295487403869629,2.6550357341766357,7.532041549682617
s0_auto1_n60_top12_s11,39,4811.60595703125,4356.26806640625,5196.01513671875,5.2203850746154785,9.95596694946289,11.0267333984375,0.302926242351532,6.396360874176025,2.6267805099487305,7.518222808837891
s0_auto1_n60_top12_s11,40,5038.06689453125,4556.13720703125,5444.92578125,5.204905986785889,9.816507339477539,10.852818489074707,0.3160621225833893,6.268618583679199,2.51053524017334,7.212911605834961
s0_auto1_n60_top12_s11,41,5269.7919921875,4760.54345703125,5699.71435546875,5.035035133361816,9.328436851501465,10.694158554077148,0.3262813091278076,5.890770435333252,2.328165292739868,6.633428573608398
s0_auto1_n60_top12_s11,42,5506.7978515625,4969.51220703125,5960.3896484375,4.8169732093811035,8.794687271118164,10.433277130126953,0.3381863832473755,5.274044513702393,2.148607015609741,5.784174919128418
s0_auto1_n60_top12_s11,43,5749.09814453125,5183.06591796875,6226.95947265625,4.6320319175720215,8.675471305847168,10.270224571228027,0.34734436869621277,4.500831604003906,1.9769519567489624,4.842097759246826
s0_auto1_n60_top12_s11,44,5996.7099609375,5401.22705078125,6499.43359375,4.506581783294678,8.480729103088379,9.801711082458496,0.35523301362991333,3.7100651264190674,1.8110263347625732,3.950859546661377
s0_auto1_n60_top12_s11,45,6249.6435546875,5624.01220703125,6777.81982421875,4.458107948303223,7.947727680206299,10.02408218383789,0.37060046195983887,3.0308897495269775,1.6815671920776367,3.2748560905456543
s0_auto1_n60_top12_s11,46,6507.9091796875,5851.43603515625,7062.12353515625,4.455543518066406,7.601998329162598,10.094182014465332,0.3923227787017822,2.429520606994629,1.563480257987976,2.81441330909729
s0_auto1_n60_top12_s11,47,6771.515625,6083.50634765625,7352.3525390625,4.461083889007568,7.6253981590271,10.095365524291992,0.41737356781959534,2.018972873687744,1.4540928602218628,2.82238507270813
s0_auto1_n60_top12_s11,48,7040.4638671875,6320.22509765625,7648.509765625,4.488485336303711,7.52971076965332,9.609529495239258,0.44671347737312317,1.965104579925537,1.3179121017456055,2.693690776824951
s0_auto1_n60_top12_s11,49,7314.7548828125,6561.58837890625,7950.60009765625,4.4795002937316895,7.533320903778076,9.782194137573242,0.4598049521446228,2.021916627883911,1.2242777347564697,2.4817395210266113
s0_auto1_n60_top12_s11,50,7594.3828125,6807.58154296875,8258.62353515625,4.611347198486328,8.075119972229004,10.331653594970703,0.4628226161003113,1.8490490913391113,1.1800377368927002,2.3966944217681885
s0_auto1_n60_top12_s11,51,7879.337890625,7058.18310546875,8572.57958984375,5.185240745544434,8.684354782104492,10.581263542175293,0.43165016174316406,1.3601990938186646,1.1155387163162231,2.11331844329834
s0_auto1_n60_top12_s11,52,8169.6044921875,7313.36083984375,8892.47021484375,6.035701751708984,9.100332260131836,11.224441528320312,0.38639459013938904,0.7572214603424072,1.0817804336547852,1.9771167039871216
s0_auto1_n60_top12_s11,53,8465.1572265625,7573.06689453125,9218.28466796875,6.7666707038879395,9.73641300201416,11.687211036682129,0.3453587591648102,0.6016582250595093,0.9906910061836243,1.8119196891784668
s0_auto1_n60_top12_s11,54,8765.9638671875,7837.24169921875,9550.01806640625,7.176004409790039,9.979196548461914,12.679841995239258,0.34551575779914856,0.6291550397872925,0.8807794451713562,1.6172741651535034
s0_auto1_n60_top12_s11,55,9071.98828125,8105.81298828125,9887.66064453125,7.527839660644531,10.292864799499512,13.911691665649414,0.31248939037323,0.5740935802459717,0.7595968842506409,1.392049789428711
s0_auto1_n60_top12_s11,56,9383.1767578125,8378.68603515625,10231.19677734375,8.2865629196167,10.883625984191895,14.974895477294922,0.2567242383956909,0.5026896595954895,0.6279370188713074,1.1904551982879639
s0_auto1_n60_top12_s11,57,9699.4716796875,8655.75048828125,10580.61083984375,9.06697940826416,12.19416332244873,16.195648193359375,0.19424469769001007,0.42484763264656067,0.44989779591560364,0.8760249614715576
s0_auto1_n60_top12_s11,58,10020.798828125,8936.87451171875,10935.87841796875,9.510781288146973,13.1658935546875,14.97884464263916,0.13731519877910614,0.41043615341186523,0.2612580955028534,0.5421321988105774
s0_auto1_n60_top12_s11,59,10347.0712890625,9221.90087890625,11296.97314453125,9.655077934265137,13.45998477935791,15.441367149353027,0.0741046890616417,0.42708951234817505,0.053376343101263046,0.4337233901023865
s1_auto1_n60_top12_s15_3,0,9.7967529296875,9.474609375,10.0885009765625,1.6031423807144165,3.2030248641967773,7.1459641456604,1.1997679471969604,2.736691474914551,0.0921306312084198,0.2993414103984833
s1_auto1_n60_top12_s15_3,1,31.981201171875,30.3681640625,33.44189453125,1.7627755403518677,3.7975869178771973,8.43423843383789,1.311964988708496,3.174922466278076,0.18692389130592346,0.6771470308303833
s1_auto1_n60_top12_s15_3,2,59.616455078125,55.84033203125,63.03497314453125,1.767911672592163,3.9976613521575928,8.884729385375977,1.3036764860153198,3.2298028469085693,0.30184459686279297,1.082063913345337
s1_auto1_n60_top12_s15_3,3,92.649169921875,85.748046875,98.8961181640625,1.764858603477478,4.130862236022949,9.195765495300293,1.2668673992156982,3.1841888427734375,0.42557772994041443,1.4809612035751343
s1_auto1_n60_top12_s15_3,4,131.017822265625,119.929931640625,141.0535888671875,1.7774771451950073,4.241943836212158,9.560750007629395,1.2082204818725586,3.063225507736206,0.5517435073852539,1.8485454320907593
s1_auto1_n60_top12_s15_3,5,174.662109375,158.228759765625,189.5333251953125,1.7998088598251343,4.325483798980713,9.761568069458008,1.1474275588989258,2.9118523597717285,0.6778474450111389,2.166971445083618
s1_auto1_n60_top12_s15_3,6,223.525634765625,200.500244140625,244.35791015625,1.8206775188446045,4.348105430603027,9.82528305053711,1.0936717987060547,2.7556071281433105,0.8025497794151306,2.4645721912384033
s1_auto1_n60_top12_s15_3,7,277.5538330078125,246.6103515625,305.5430908203125,1.8602455854415894,4.374185085296631,9.776055335998535,1.045302152633667,2.615640640258789,0.9274883270263672,2.7279775142669678
